customer_id,parent_segment,segment
12720,Snacks,Low
16422,Snacks,Medium
12747,Snacks,Medium
15502,Snacks,High
12763,Snacks,Low
14081,Snacks,Low
17965,Snacks,Medium
14404,Snacks,Low
13579,Snacks,Medium
13174,Snacks,High
15987,Snacks,High
17677,Snacks,Low
13652,Snacks,Medium
12586,Snacks,Low
17428,Snacks,High
16161,Snacks,Medium
16858,Snacks,Low
18219,Snacks,High
14293,Snacks,Medium
14748,Snacks,Medium
16638,Snacks,Medium
17674,Snacks,Medium
12808,Snacks,High
13094,Snacks,Medium
15899,Snacks,Medium
12708,Snacks,Low
15898,Snacks,Medium
17691,Snacks,High
17227,Snacks,Medium
15039,Snacks,Low
15919,Snacks,High
13497,Snacks,Low
15860,Snacks,High
14189,Snacks,High
15304,Snacks,Low
14867,Snacks,Medium
14344,Snacks,Low
12474,Snacks,Medium
16719,Snacks,High
15048,Snacks,High
15301,Snacks,High
14708,Snacks,Medium
16898,Snacks,Medium
14825,Snacks,Low
18113,Snacks,Medium
17596,Snacks,Low
15078,Snacks,High
14085,Snacks,Medium
17860,Snacks,Low
13155,Snacks,Medium
15028,Snacks,Low
16919,Snacks,Low
17259,Snacks,High
17019,Snacks,High
14487,Snacks,Medium
16722,Snacks,Low
15882,Snacks,High
14667,Snacks,High
16710,Snacks,Low
16550,Snacks,High
15984,Snacks,High
17682,Snacks,High
16658,Snacks,Low
17068,Snacks,Medium
15356,Snacks,Low
17223,Snacks,High
16817,Snacks,Medium
13030,Snacks,Low
17191,Snacks,High
15194,Snacks,High
14409,Snacks,High
16654,Snacks,Low
16861,Snacks,High
16138,Snacks,High
13481,Snacks,Medium
13495,Snacks,Medium
17519,Snacks,High
17218,Snacks,High
17812,Snacks,Low
14215,Snacks,High
15602,Snacks,Low
17320,Snacks,High
16782,Snacks,Low
12913,Snacks,High
17869,Snacks,Medium
13564,Snacks,Low
14850,Snacks,High
15021,Snacks,High
13963,Snacks,Low
17450,Snacks,Medium
17091,Snacks,High
17470,Snacks,Medium
17616,Snacks,Low
15649,Snacks,Low
12681,Snacks,High
14907,Snacks,Medium
17735,Snacks,Medium
16059,Snacks,High
17720,Snacks,High
15018,Snacks,Low
14733,Snacks,Low
13756,Snacks,Medium
14176,Snacks,Medium
13319,Snacks,Medium
15353,Snacks,High
18119,Snacks,Medium
17491,Snacks,High
14282,Snacks,Low
13569,Snacks,High
15498,Snacks,Medium
14673,Snacks,High
13488,Snacks,Medium
16221,Snacks,High
15002,Snacks,Low
15965,Snacks,Low
15024,Snacks,Low
17675,Snacks,Low
13769,Snacks,Medium
16904,Snacks,Low
16086,Snacks,Medium
13786,Snacks,Medium
13880,Snacks,High
13173,Snacks,Low
15858,Snacks,High
15180,Snacks,Low
12347,Snacks,High
14739,Snacks,Low
16293,Snacks,Low
17419,Snacks,Medium
16775,Snacks,High
16306,Snacks,Medium
16950,Snacks,Low
17591,Snacks,High
12839,Snacks,Medium
13807,Snacks,Medium
16125,Snacks,Medium
15081,Snacks,Low
18102,Snacks,High
16365,Snacks,High
17870,Snacks,Medium
14821,Snacks,High
16863,Snacks,Low
13078,Snacks,High
13267,Snacks,Medium
13050,Snacks,Medium
12709,Snacks,Low
15628,Snacks,High
12386,Snacks,Low
14796,Snacks,Medium
16779,Snacks,Medium
13599,Snacks,Low
13329,Snacks,Medium
18077,Snacks,Medium
14744,Snacks,High
17406,Snacks,High
15750,Snacks,High
13983,Snacks,High
13842,Snacks,Low
12441,Snacks,Medium
13199,Snacks,Low
14032,Snacks,Medium
17706,Snacks,High
16081,Snacks,Medium
16525,Snacks,Medium
14952,Snacks,Low
17975,Snacks,High
16122,Snacks,Low
13126,Snacks,Medium
15973,Snacks,Low
16558,Snacks,High
16713,Snacks,High
16893,Snacks,Low
15529,Snacks,Medium
18043,Snacks,High
16016,Snacks,Medium
17722,Snacks,High
17324,Snacks,Medium
17341,Snacks,Low
14051,Snacks,High
15916,Snacks,Medium
16233,Snacks,Low
16385,Snacks,Low
15032,Snacks,High
17213,Snacks,Medium
18061,Snacks,Low
13113,Snacks,High
16553,Snacks,Medium
13455,Snacks,Medium
14217,Snacks,Low
17262,Snacks,Medium
14299,Snacks,High
18259,Snacks,High
17676,Snacks,High
16679,Snacks,Medium
18269,Snacks,Medium
12766,Snacks,Low
15298,Snacks,High
18193,Snacks,Medium
13523,Snacks,High
12870,Snacks,Low
15005,Snacks,Low
15581,Snacks,Low
15680,Snacks,Medium
13649,Snacks,Medium
17894,Snacks,Medium
13270,Snacks,Medium
14618,Snacks,High
14866,Snacks,High
13077,Snacks,Medium
13115,Snacks,High
13531,Snacks,Medium
13848,Snacks,Low
13140,Snacks,High
15713,Snacks,High
17999,Snacks,Medium
15347,Snacks,High
17340,Snacks,High
13984,Snacks,Medium
15996,Snacks,Low
14030,Snacks,Medium
16252,Snacks,High
16596,Snacks,High
16700,Snacks,Low
16011,Snacks,Medium
17655,Snacks,High
16717,Snacks,High
14243,Snacks,Medium
12963,Snacks,Low
15079,Snacks,Low
14437,Snacks,Medium
12942,Snacks,High
15660,Snacks,Low
18092,Snacks,Low
15358,Snacks,Low
12481,Snacks,High
12721,Snacks,Medium
12621,Snacks,Medium
18071,Snacks,High
12683,Snacks,High
12755,Snacks,Medium
13854,Snacks,Low
12797,Snacks,Low
13369,Snacks,Low
12494,Snacks,High
17857,Snacks,High
17411,Snacks,High
14932,Snacks,Low
12429,Snacks,High
14987,Snacks,High
14355,Snacks,Medium
17526,Snacks,Low
14896,Snacks,High
14440,Snacks,Low
13240,Snacks,Low
14479,Snacks,Low
16065,Snacks,High
17430,Snacks,Low
16520,Snacks,Low
15945,Snacks,Low
15181,Snacks,Low
15856,Snacks,Medium
13102,Snacks,High
14205,Snacks,High
17702,Snacks,Low
15271,Snacks,Medium
13982,Snacks,Low
15288,Snacks,High
17978,Snacks,High
16795,Snacks,Low
16519,Snacks,High
17816,Snacks,High
13021,Snacks,Low
16255,Snacks,Medium
17671,Snacks,Medium
17646,Snacks,High
12649,Snacks,Low
16350,Snacks,Medium
12872,Snacks,Low
17339,Snacks,Medium
18230,Snacks,Low
16499,Snacks,High
17097,Snacks,Low
15192,Snacks,Low
14441,Snacks,Low
15279,Snacks,Medium
16579,Snacks,Medium
15380,Snacks,Low
17442,Snacks,Medium
17950,Snacks,High
12826,Snacks,Low
17456,Snacks,High
17307,Snacks,Medium
15811,Snacks,Medium
13327,Snacks,Medium
17700,Snacks,Medium
13136,Snacks,High
15535,Snacks,High
12605,Snacks,High
15329,Snacks,High
15211,Snacks,High
15596,Snacks,Low
16163,Snacks,Medium
16907,Snacks,Low
17576,Snacks,High
14713,Snacks,Medium
14702,Snacks,High
13230,Snacks,Low
13969,Snacks,Low
17530,Snacks,Medium
15805,Snacks,Medium
17696,Snacks,Medium
17076,Snacks,Low
17827,Snacks,Low
16265,Snacks,Medium
17880,Snacks,Low
13000,Snacks,High
17790,Snacks,High
12731,Snacks,High
14419,Snacks,High
14082,Snacks,Medium
17912,Snacks,Medium
15723,Snacks,Low
16656,Snacks,Medium
14037,Snacks,Medium
14256,Snacks,High
14543,Snacks,High
16062,Snacks,Low
18116,Snacks,High
16019,Snacks,Medium
18178,Snacks,High
18065,Snacks,Low
13148,Snacks,Medium
12989,Snacks,High
14107,Snacks,Low
15881,Snacks,High
12785,Snacks,Medium
16727,Snacks,High
15514,Snacks,Medium
13787,Snacks,High
17865,Snacks,Medium
17220,Snacks,High
16565,Snacks,Medium
16873,Snacks,High
14062,Snacks,High
15179,Snacks,Medium
18016,Snacks,High
14448,Snacks,Medium
15503,Snacks,Low
17251,Snacks,Medium
16923,Snacks,Low
14159,Snacks,Medium
17126,Snacks,Medium
15224,Snacks,Medium
14577,Snacks,Low
12753,Snacks,High
17236,Snacks,Low
17372,Snacks,Low
16367,Snacks,Low
12875,Snacks,Low
17917,Snacks,Low
16010,Snacks,Low
17085,Snacks,High
13668,Snacks,Medium
14684,Snacks,Low
17188,Snacks,High
15547,Snacks,Low
15998,Snacks,High
14413,Snacks,Low
18004,Snacks,High
13959,Snacks,Low
16665,Snacks,Low
15454,Snacks,High
15044,Snacks,Low
17937,Snacks,Low
14608,Snacks,High
17618,Snacks,Medium
14505,Snacks,High
18037,Snacks,Low
13198,Snacks,Medium
12540,Snacks,Low
13225,Snacks,Medium
15361,Snacks,Medium
15689,Snacks,High
14290,Snacks,High
13209,Snacks,High
13999,Snacks,Medium
14498,Snacks,Medium
15854,Snacks,Low
16701,Snacks,High
16927,Snacks,Low
17990,Snacks,Medium
14544,Snacks,Low
17338,Snacks,Low
17231,Snacks,High
17799,Snacks,High
14565,Snacks,Low
16726,Snacks,Low
17303,Snacks,Medium
14639,Snacks,High
17611,Snacks,High
17179,Snacks,High
17524,Snacks,Medium
12476,Snacks,High
17293,Snacks,High
17890,Snacks,Low
17375,Snacks,High
17371,Snacks,Low
17969,Snacks,Low
15159,Snacks,High
13211,Snacks,High
15777,Snacks,High
14525,Snacks,Medium
13324,Snacks,High
13802,Snacks,Medium
13948,Snacks,High
13008,Snacks,Low
14206,Snacks,Low
16202,Snacks,Low
16442,Snacks,Medium
18075,Snacks,Low
15468,Snacks,Medium
16570,Snacks,Medium
14524,Snacks,High
18141,Snacks,Low
12434,Snacks,High
16810,Snacks,Medium
14961,Snacks,Medium
17041,Snacks,High
16458,Snacks,High
16083,Snacks,High
16262,Snacks,Medium
17194,Snacks,High
14057,Snacks,Medium
14871,Snacks,Low
13178,Snacks,High
18044,Snacks,Medium
16812,Snacks,High
16191,Snacks,High
12370,Snacks,Low
14298,Snacks,Low
17158,Snacks,Low
14415,Snacks,Low
16899,Snacks,Low
16531,Snacks,Low
17404,Snacks,Medium
16556,Snacks,Medium
16805,Snacks,Low
16503,Snacks,Medium
17739,Snacks,Medium
13238,Snacks,High
12829,Snacks,High
13097,Snacks,Low
12867,Snacks,Low
15392,Snacks,Low
13846,Snacks,Low
14401,Snacks,Medium
16145,Snacks,Low
17629,Snacks,High
14150,Snacks,Medium
13496,Snacks,Medium
13611,Snacks,High
16954,Snacks,Low
17454,Snacks,High
17449,Snacks,Low
17230,Snacks,High
12865,Snacks,Medium
15950,Snacks,Low
15512,Snacks,Low
17525,Snacks,High
13458,Snacks,High
14426,Snacks,Low
16003,Snacks,Medium
13092,Snacks,Medium
13426,Snacks,Low
15101,Snacks,Medium
17033,Snacks,Low
13221,Snacks,Medium
14201,Snacks,Low
17692,Snacks,Low
15822,Snacks,High
16134,Snacks,Medium
17551,Snacks,Low
18050,Snacks,High
14913,Snacks,Medium
12666,Snacks,Medium
15641,Snacks,Low
13124,Snacks,High
17214,Snacks,High
15456,Snacks,Low
15062,Snacks,Low
12928,Snacks,Low
15727,Snacks,Low
17980,Snacks,High
15290,Snacks,Low
17752,Snacks,Medium
15615,Snacks,High
12577,Snacks,Low
17044,Snacks,Medium
13829,Snacks,Medium
17633,Snacks,Medium
13266,Snacks,High
17820,Snacks,Medium
15664,Snacks,Low
17189,Snacks,Low
17496,Snacks,Low
16607,Snacks,Medium
13317,Snacks,Low
13890,Snacks,Low
17001,Snacks,High
15246,Snacks,Low
16996,Snacks,Medium
15482,Snacks,Medium
16037,Snacks,Low
14841,Snacks,High
16670,Snacks,Low
16985,Snacks,Low
16705,Snacks,Low
16470,Snacks,High
14414,Snacks,Low
15563,Snacks,Low
12980,Snacks,Medium
16746,Snacks,Medium
14878,Snacks,Low
16743,Snacks,High
17146,Snacks,High
12877,Snacks,High
15394,Snacks,Medium
14621,Snacks,Medium
15379,Snacks,High
14309,Snacks,Low
17288,Snacks,Medium
14709,Snacks,Low
15157,Snacks,Medium
17744,Snacks,Low
16316,Snacks,High
15620,Snacks,High
15789,Snacks,High
16560,Snacks,Low
13534,Snacks,Low
17580,Snacks,Medium
14777,Snacks,Low
15759,Snacks,Medium
14373,Snacks,High
18176,Snacks,Low
15366,Snacks,High
14735,Snacks,High
16271,Snacks,Low
18223,Snacks,Low
15532,Snacks,Medium
16816,Snacks,Low
16684,Snacks,Medium
14334,Snacks,Low
16945,Snacks,High
14643,Snacks,Low
15197,Snacks,Low
14220,Snacks,Medium
13874,Snacks,High
18260,Snacks,High
17848,Snacks,High
17392,Snacks,Medium
12348,Snacks,High
14985,Snacks,High
13004,Snacks,High
14560,Snacks,Low
12931,Snacks,Medium
13627,Snacks,Medium
12551,Snacks,High
12782,Snacks,High
14769,Snacks,High
15780,Snacks,High
12417,Snacks,Medium
17315,Snacks,Low
16711,Snacks,Medium
12726,Snacks,Medium
15204,Snacks,High
17888,Snacks,High
17007,Snacks,High
15160,Snacks,Medium
14016,Snacks,High
13033,Snacks,Medium
12691,Snacks,High
13869,Snacks,Low
14146,Snacks,Medium
12705,Snacks,Medium
16885,Snacks,Low
17913,Snacks,Low
12668,Snacks,Medium
14472,Snacks,Medium
17358,Snacks,Low
16686,Snacks,High
18245,Snacks,Medium
17343,Snacks,High
18256,Snacks,Medium
16153,Snacks,Medium
12377,Snacks,High
14646,Snacks,Low
12944,Snacks,High
15312,Snacks,Medium
14099,Snacks,High
14113,Snacks,High
13104,Snacks,Medium
17204,Snacks,Medium
13027,Snacks,High
17621,Snacks,Low
17090,Snacks,Medium
14119,Snacks,Low
15527,Snacks,High
18097,Snacks,Low
15460,Snacks,Low
15034,Snacks,Medium
12423,Snacks,High
12678,Snacks,Low
15208,Snacks,Low
17306,Snacks,Medium
14737,Snacks,High
13029,Snacks,High
16270,Snacks,Medium
13487,Snacks,Low
12515,Snacks,Medium
17400,Snacks,Medium
17593,Snacks,Medium
13953,Snacks,Medium
14533,Snacks,Low
12734,Snacks,Medium
14944,Snacks,Medium
17239,Snacks,High
14532,Snacks,High
12383,Snacks,High
15562,Snacks,Medium
15587,Snacks,Medium
13922,Snacks,Medium
13817,Snacks,High
12585,Snacks,High
13165,Snacks,Low
13304,Snacks,Medium
13313,Snacks,Low
16875,Snacks,High
16282,Snacks,Medium
12957,Snacks,Low
14462,Snacks,Low
13397,Snacks,Medium
13680,Snacks,Medium
12483,Snacks,High
15164,Snacks,Low
17457,Snacks,Medium
14732,Snacks,Medium
14221,Snacks,Low
14553,Snacks,High
13253,Snacks,High
17389,Snacks,Medium
12578,Snacks,High
15841,Snacks,Low
16112,Snacks,Medium
13629,Snacks,Medium
16600,Snacks,Medium
15661,Snacks,High
16532,Snacks,Medium
15266,Snacks,Low
14653,Snacks,High
16771,Snacks,High
17585,Snacks,High
15046,Snacks,Medium
13082,Snacks,High
15464,Snacks,Low
18226,Snacks,High
18062,Snacks,Medium
12415,Snacks,High
12503,Snacks,Low
17368,Snacks,High
14258,Snacks,Medium
15719,Snacks,Medium
13368,Snacks,Medium
17634,Snacks,High
16676,Snacks,Low
16424,Snacks,High
18283,Snacks,High
12735,Snacks,Medium
13764,Snacks,Medium
13656,Snacks,High
12413,Snacks,Low
14312,Snacks,Low
13280,Snacks,Medium
15845,Snacks,Low
16094,Snacks,Medium
13187,Snacks,Medium
16567,Snacks,Low
14828,Snacks,Medium
12530,Snacks,Low
16551,Snacks,Low
16889,Snacks,Low
16473,Snacks,Medium
13750,Snacks,Medium
12501,Snacks,Medium
15607,Snacks,Low
15139,Snacks,Low
12489,Snacks,Medium
17707,Snacks,High
18198,Snacks,High
12484,Snacks,High
18179,Snacks,Medium
17284,Snacks,High
13233,Snacks,Low
14889,Snacks,Medium
12480,Snacks,Medium
14672,Snacks,Low
13593,Snacks,High
13162,Snacks,High
13183,Snacks,High
17095,Snacks,Low
12939,Snacks,High
15611,Snacks,Low
17114,Snacks,Low
15059,Snacks,Low
16326,Snacks,Low
17128,Snacks,High
14761,Snacks,High
17555,Snacks,Low
12651,Snacks,Low
16735,Snacks,Medium
16833,Snacks,Low
17800,Snacks,Medium
16748,Snacks,High
14755,Snacks,Medium
16549,Snacks,High
13565,Snacks,Medium
15799,Snacks,Medium
18032,Snacks,High
13451,Snacks,Low
14794,Snacks,High
12539,Snacks,Low
12500,Snacks,Low
18171,Snacks,Low
16279,Snacks,Low
12524,Snacks,Low
17811,Snacks,High
16850,Snacks,Medium
14321,Snacks,Medium
15326,Snacks,High
17849,Snacks,High
13672,Snacks,Low
14229,Snacks,Low
13107,Snacks,High
16497,Snacks,Medium
16303,Snacks,Low
15281,Snacks,Low
12736,Snacks,Medium
13473,Snacks,High
14320,Snacks,Medium
12393,Snacks,High
17742,Snacks,Low
16351,Snacks,Medium
12601,Snacks,Medium
13144,Snacks,High
15346,Snacks,Medium
15370,Snacks,Medium
12643,Snacks,Medium
14295,Snacks,Low
16034,Snacks,Low
17365,Snacks,Medium
15189,Snacks,Medium
14669,Snacks,Medium
18095,Snacks,Medium
15518,Snacks,High
15749,Snacks,Medium
14209,Snacks,High
15569,Snacks,High
12728,Snacks,High
17569,Snacks,High
13784,Snacks,High
12724,Snacks,High
13862,Snacks,Low
16791,Snacks,Low
16235,Snacks,Low
14270,Snacks,High
12665,Snacks,High
12523,Snacks,Low
16655,Snacks,High
16359,Snacks,Low
16554,Snacks,High
12359,Snacks,Medium
15939,Snacks,Medium
14587,Snacks,Low
14715,Snacks,High
14185,Snacks,Medium
12437,Snacks,Low
14040,Snacks,Low
12652,Snacks,Medium
14514,Snacks,High
15171,Snacks,Medium
14167,Snacks,Low
17048,Snacks,High
17364,Snacks,Medium
13284,Snacks,High
16500,Snacks,High
12951,Snacks,Medium
15835,Snacks,Medium
18190,Snacks,Low
13993,Snacks,Low
14114,Snacks,Medium
15447,Snacks,High
16315,Snacks,High
14978,Snacks,Low
16395,Snacks,High
15510,Snacks,Low
13614,Snacks,High
13246,Snacks,Medium
15687,Snacks,High
16493,Snacks,High
12490,Snacks,Low
12672,Snacks,Medium
13385,Snacks,Medium
15626,Snacks,Medium
12553,Snacks,Medium
15213,Snacks,High
14175,Snacks,High
18106,Snacks,High
15033,Snacks,Medium
14329,Snacks,Medium
16401,Snacks,High
16206,Snacks,Low
13782,Snacks,High
12924,Snacks,Medium
16593,Snacks,Low
13700,Snacks,Low
13064,Snacks,High
13048,Snacks,High
18069,Snacks,Medium
13634,Snacks,High
16843,Snacks,High
17064,Snacks,Medium
17609,Snacks,High
15673,Snacks,High
12626,Snacks,High
14976,Snacks,Low
12388,Snacks,Low
13527,Snacks,Low
15696,Snacks,Low
15316,Snacks,Medium
12673,Snacks,High
15296,Snacks,Medium
17988,Snacks,Medium
12820,Snacks,Low
13001,Snacks,Medium
14101,Snacks,High
14238,Snacks,Low
17730,Snacks,Medium
13929,Snacks,Medium
14657,Snacks,High
13859,Snacks,Low
18212,Snacks,Medium
14292,Snacks,Low
13883,Snacks,High
18233,Snacks,Medium
17018,Snacks,High
14242,Snacks,Low
12356,Snacks,Medium
12346,Snacks,High
13898,Snacks,Medium
16948,Snacks,High
16997,Snacks,High
12527,Snacks,Low
15395,Snacks,Low
12510,Snacks,Medium
13693,Snacks,High
13263,Snacks,High
14428,Snacks,High
12451,Snacks,Medium
12422,Snacks,High
17708,Snacks,Low
14090,Snacks,High
15606,Snacks,Medium
15831,Snacks,Low
13310,Snacks,Medium
14916,Snacks,Low
17602,Snacks,High
14572,Snacks,Medium
13502,Snacks,High
14784,Snacks,Low
15938,Snacks,Low
12637,Snacks,High
17418,Snacks,High
14779,Snacks,Medium
16321,Snacks,Low
15262,Snacks,Low
17862,Snacks,High
16892,Snacks,High
12402,Snacks,Low
17771,Snacks,Low
15422,Snacks,Low
14770,Snacks,Low
16912,Snacks,Medium
15174,Snacks,Medium
14895,Snacks,Low
12594,Snacks,Low
17504,Snacks,High
16387,Snacks,High
12664,Snacks,Low
16618,Snacks,High
17277,Snacks,Low
14088,Snacks,Low
17094,Snacks,Low
14692,Snacks,High
12970,Snacks,Medium
17889,Snacks,High
17644,Snacks,Low
17714,Snacks,Low
12916,Snacks,Low
17769,Snacks,High
14450,Snacks,Low
16085,Snacks,High
13659,Snacks,Low
15167,Snacks,Medium
15443,Snacks,Low
14224,Snacks,Medium
13742,Snacks,Low
17673,Snacks,High
12727,Snacks,Medium
14068,Snacks,Low
13068,Snacks,High
14368,Snacks,Medium
15497,Snacks,Low
12559,Snacks,Medium
13819,Snacks,Medium
14501,Snacks,High
14782,Snacks,Low
17861,Snacks,High
14439,Snacks,Medium
18161,Snacks,Medium
15820,Snacks,Medium
18136,Snacks,Low
16660,Snacks,Low
12693,Snacks,Medium
12625,Snacks,Low
13396,Snacks,Low
12935,Snacks,High
16730,Snacks,Low
14541,Snacks,Medium
13551,Snacks,High
12421,Snacks,Medium
15797,Snacks,Medium
15052,Snacks,High
14130,Snacks,Low
15222,Snacks,High
13615,Snacks,High
13901,Snacks,High
13158,Snacks,Medium
14257,Snacks,Low
15218,Snacks,Medium
15110,Snacks,Medium
14534,Snacks,Medium
15967,Snacks,Medium
16757,Snacks,Low
12854,Snacks,High
13815,Snacks,Medium
18008,Snacks,Medium
18277,Snacks,Medium
14389,Snacks,Low
13703,Snacks,Low
15339,Snacks,High
12744,Snacks,High
16222,Snacks,High
14341,Snacks,High
13168,Snacks,Medium
16943,Snacks,High
17515,Snacks,High
17082,Snacks,High
14248,Snacks,High
12609,Snacks,Low
13002,Snacks,Medium
16133,Snacks,High
13049,Snacks,High
14548,Snacks,Low
13405,Snacks,Low
14049,Snacks,Medium
16043,Snacks,Medium
15812,Snacks,Medium
13837,Snacks,Medium
17118,Snacks,Low
14616,Snacks,Medium
14233,Snacks,Medium
17075,Snacks,Medium
16714,Snacks,Medium
13098,Snacks,Low
17027,Snacks,High
12591,Snacks,Medium
17786,Snacks,Low
16124,Snacks,Low
16409,Snacks,Low
13754,Snacks,Low
15227,Snacks,Medium
12997,Snacks,High
15215,Snacks,Low
16918,Snacks,Medium
16882,Snacks,Medium
14442,Snacks,High
16496,Snacks,Medium
12764,Snacks,Medium
17311,Snacks,High
15910,Snacks,High
16949,Snacks,Medium
14970,Snacks,Low
14701,Snacks,Low
12645,Snacks,High
12468,Snacks,Medium
16767,Snacks,Low
14738,Snacks,Low
17540,Snacks,Low
14239,Snacks,Medium
18125,Snacks,Low
13328,Snacks,Low
15549,Snacks,Low
15864,Snacks,Low
14662,Snacks,High
17180,Snacks,Medium
15057,Snacks,Low
12574,Snacks,Low
13330,Snacks,High
13552,Snacks,High
12853,Snacks,High
13538,Snacks,Medium
16755,Snacks,High
14133,Snacks,Medium
16523,Snacks,Medium
14659,Snacks,Low
13141,Snacks,Low
15365,Snacks,Medium
13707,Snacks,Medium
13709,Snacks,Medium
17329,Snacks,Low
14805,Snacks,Medium
16897,Snacks,Low
15579,Snacks,Medium
14595,Snacks,Low
13161,Snacks,Low
15415,Snacks,Low
17431,Snacks,High
17463,Snacks,High
14502,Snacks,Medium
12528,Snacks,High
15448,Snacks,Medium
17314,Snacks,Medium
17373,Snacks,High
18145,Snacks,Medium
14467,Snacks,High
12908,Snacks,Low
15144,Snacks,Low
14776,Snacks,Medium
16403,Snacks,Medium
16407,Snacks,Low
17619,Snacks,High
12778,Snacks,Medium
17256,Snacks,High
17604,Snacks,Medium
14006,Snacks,Low
13600,Snacks,High
15058,Snacks,High
17147,Snacks,Low
13881,Snacks,Medium
16612,Snacks,Low
14627,Snacks,Low
17356,Snacks,Low
12477,Snacks,Low
12836,Snacks,Low
13939,Snacks,Low
16745,Snacks,Medium
13606,Snacks,Medium
13494,Snacks,Medium
12929,Snacks,Low
16419,Snacks,High
17035,Snacks,Medium
15203,Snacks,Low
16515,Snacks,Low
12373,Snacks,Low
18202,Snacks,High
12775,Snacks,High
14549,Snacks,High
15981,Snacks,Medium
16110,Snacks,Medium
17376,Snacks,Low
13110,Snacks,High
16716,Snacks,Low
12676,Snacks,Low
15940,Snacks,High
15971,Snacks,High
14665,Snacks,Low
14457,Snacks,Medium
15589,Snacks,Medium
14411,Snacks,High
17560,Snacks,Medium
15226,Snacks,Low
14460,Snacks,Low
16156,Snacks,Low
13728,Snacks,Low
14127,Snacks,Medium
16378,Snacks,High
13894,Snacks,High
13824,Snacks,Medium
18250,Snacks,Medium
15270,Snacks,Medium
14188,Snacks,High
18017,Snacks,Low
15421,Snacks,Low
17446,Snacks,High
12414,Snacks,High
14798,Snacks,Low
12990,Snacks,High
12350,Snacks,High
16992,Snacks,High
17337,Snacks,High
16405,Snacks,Low
17071,Snacks,Medium
13873,Snacks,Medium
17362,Snacks,Low
13394,Snacks,High
12502,Snacks,Medium
16333,Snacks,High
16030,Snacks,High
14044,Snacks,Medium
13800,Snacks,High
17672,Snacks,Low
12464,Snacks,Medium
13581,Snacks,Low
14540,Snacks,High
13539,Snacks,Medium
15885,Snacks,High
14497,Snacks,High
17507,Snacks,Low
13208,Snacks,High
17334,Snacks,High
13871,Snacks,Low
16938,Snacks,High
12754,Snacks,High
12410,Snacks,High
17929,Snacks,High
14778,Snacks,Medium
17517,Snacks,Low
17226,Snacks,High
13137,Snacks,Medium
13725,Snacks,High
13309,Snacks,Medium
12842,Snacks,Low
16109,Snacks,High
17291,Snacks,Low
15090,Snacks,Medium
15199,Snacks,High
13911,Snacks,Medium
14194,Snacks,Low
14842,Snacks,Low
13584,Snacks,High
17105,Snacks,High
14438,Snacks,Medium
12956,Snacks,Medium
15781,Snacks,Low
14410,Snacks,Medium
14600,Snacks,Low
17302,Snacks,Low
17613,Snacks,High
13334,Snacks,High
13955,Snacks,Low
17162,Snacks,Medium
17774,Snacks,Medium
13809,Snacks,Low
15407,Snacks,High
15577,Snacks,Low
16332,Snacks,High
14048,Snacks,Medium
14475,Snacks,High
17859,Snacks,High
12576,Snacks,High
15753,Snacks,High
12599,Snacks,Medium
14562,Snacks,Low
16951,Snacks,Medium
16998,Snacks,Low
13133,Snacks,High
17881,Snacks,Low
15843,Snacks,Medium
17083,Snacks,Low
15970,Snacks,High
13590,Snacks,Low
17537,Snacks,High
12401,Snacks,High
12462,Snacks,High
17843,Snacks,Medium
13706,Snacks,Medium
17940,Snacks,Medium
17686,Snacks,Low
14431,Snacks,Low
15809,Snacks,Low
12561,Snacks,High
14465,Snacks,Low
18093,Snacks,High
16027,Snacks,Medium
12857,Snacks,High
16425,Snacks,Medium
16842,Snacks,Medium
15796,Snacks,High
14555,Snacks,Medium
15114,Snacks,Low
15133,Snacks,Low
17705,Snacks,High
18087,Snacks,Medium
12897,Snacks,Medium
17512,Snacks,Medium
15550,Snacks,Medium
14676,Snacks,Low
12505,Snacks,Medium
18159,Snacks,Low
14304,Snacks,High
15638,Snacks,Medium
12943,Snacks,High
13875,Snacks,Low
15406,Snacks,Medium
18084,Snacks,Medium
17282,Snacks,Low
16434,Snacks,High
17050,Snacks,High
13171,Snacks,High
17472,Snacks,Low
17255,Snacks,Medium
16084,Snacks,High
17667,Snacks,Low
12507,Snacks,High
14631,Snacks,Medium
13381,Snacks,High
15236,Snacks,High
13475,Snacks,Medium
17829,Snacks,Medium
13717,Snacks,High
13157,Snacks,Low
14644,Snacks,Medium
12993,Snacks,High
17571,Snacks,High
16979,Snacks,High
16738,Snacks,Medium
15122,Snacks,Medium
17612,Snacks,High
17348,Snacks,Low
13893,Snacks,Low
14035,Snacks,High
13623,Snacks,High
14346,Snacks,Low
16431,Snacks,High
12616,Snacks,Medium
16317,Snacks,Medium
14935,Snacks,High
16073,Snacks,Medium
14477,Snacks,Low
14760,Snacks,Low
14897,Snacks,Medium
15810,Snacks,Medium
16509,Snacks,High
14386,Snacks,High
12455,Snacks,High
14530,Snacks,Medium
15670,Snacks,High
12653,Snacks,Low
16126,Snacks,Low
14609,Snacks,High
13414,Snacks,Low
12823,Snacks,Medium
12352,Snacks,Low
12372,Snacks,High
16494,Snacks,High
14959,Snacks,High
16148,Snacks,High
17422,Snacks,Low
17175,Snacks,Medium
18257,Snacks,High
12362,Snacks,Medium
13018,Snacks,Low
13718,Snacks,High
15382,Snacks,High
14754,Snacks,High
